datetime,open,high,low,close,atr,upperband,lowerband,signals,SMA_5,SMA_7,SMA_21,5_21_SMA_Trend
2025-04-16 10:07,23358.65,23361.4,23355.7,23359.25,8.094314339296126,23382.62054099152,23341.91620461362,1,23362.46,23362.685714285715,23357.659523809525,UP
2025-04-16 10:08,23358.4,23365.2,23356.0,23356.0,8.174878062249103,23382.62054099152,23341.91620461362,1,23360.7,23362.014285714286,23357.740476190476,UP
2025-04-16 10:09,23356.65,23362.15,23355.6,23356.6,8.056653953472736,23382.62054099152,23341.91620461362,1,23358.61,23360.7,23358.13333333333,UP
2025-04-16 10:10,23356.7,23359.7,23349.65,23351.75,8.201494669843632,23379.27948400953,23341.91620461362,1,23356.43,23358.83571428571,23358.37619047619,DOWN
2025-04-16 10:11,23350.9,23356.25,23350.9,23355.1,7.994554337046057,23377.55866301114,23341.91620461362,1,23355.739999999998,23357.12857142857,23358.75,DOWN
2025-04-16 10:12,23354.85,23359.25,23354.65,23358.3,7.748484268565925,23377.55866301114,23341.91620461362,1,23355.55,23356.507142857143,23359.014285714286,DOWN
2025-04-16 10:13,23358.45,23360.8,23353.1,23358.85,7.744973386061307,23377.55866301114,23341.91620461362,1,23356.120000000003,23356.549999999996,23359.30238095238,DOWN
2025-04-16 10:14,23359.0,23360.55,23354.05,23355.8,7.654909999679452,23377.55866301114,23341.91620461362,1,23355.96,23356.057142857142,23359.307142857142,DOWN
2025-04-16 10:15,23354.7,23358.95,23343.3,23343.3,8.232760126000633,23375.823280378,23341.91620461362,1,23354.269999999997,23354.242857142854,23358.571428571428,DOWN
2025-04-16 10:16,23342.8,23349.7,23342.8,23344.65,8.136515579265293,23370.6595467378,23341.91620461362,1,23352.18,23352.535714285714,23358.149999999998,DOWN
2025-04-16 10:17,23344.0,23345.7,23323.2,23323.5,9.172952265950276,23361.96885679785,23341.91620461362,-1,23345.22,23348.5,23356.735714285714,DOWN
2025-04-16 10:18,23323.8,23328.05,23321.85,23324.75,8.9585870361206,23351.82576110836,23298.07423889164,-1,23338.4,23344.164285714283,23354.697619047616,DOWN
2025-04-16 10:19,23324.45,23324.5,23308.75,23313.05,9.46596602586019,23345.02289807758,23298.07423889164,-1,23329.85,23337.7,23352.319047619047,DOWN
2025-04-16 10:20,23311.8,23315.75,23309.55,23312.5,9.230779876168786,23340.342339628507,23298.07423889164,-1,23323.69,23331.078571428574,23350.15714285714,DOWN
2025-04-16 10:21,23311.85,23313.35,23300.25,23300.25,9.50924483740898,23335.327734512222,23298.07423889164,-1,23314.809999999998,23323.14285714286,23347.295238095237,DOWN
2025-04-16 10:22,23299.35,23304.8,23297.45,23299.75,9.353929534501134,23329.186788603503,23298.07423889164,-1,23310.059999999998,23316.92142857143,23344.39285714286,DOWN
2025-04-16 10:23,23298.9,23300.4,23291.8,23295.05,9.299726295839363,23323.99917888752,23298.07423889164,-1,23304.12,23309.835714285717,23341.02380952381,DOWN
2025-04-16 10:24,23294.8,23297.4,23290.95,23291.05,9.094942583359812,23321.45982775008,23266.890172249925,-1,23299.72,23305.2,23337.511904761905,DOWN
2025-04-16 10:25,23289.9,23295.4,23289.05,23294.1,8.897773944915265,23318.918321834743,23266.890172249925,-1,23296.04,23300.821428571428,23334.038095238095,DOWN
2025-04-16 10:26,23293.1,23303.55,23293.1,23302.8,9.00922529442257,23318.918321834743,23271.29732411673,-1,23296.55,23299.35714285714,23331.188095238093,DOWN
2025-04-16 10:27,23301.95,23310.8,23301.95,23306.75,8.997797018461377,23318.918321834743,23279.38160894461,-1,23297.95,23298.535714285714,23328.721428571425,DOWN
2025-04-16 10:28,23307.05,23311.1,23304.4,23307.9,8.832931353039417,23318.918321834743,23281.25120594088,-1,23300.52,23299.62857142857,23326.27619047619,DOWN
2025-04-16 10:29,23306.35,23310.35,23302.15,23302.8,8.787533445541788,23318.918321834743,23281.25120594088,-1,23302.87,23300.064285714285,23323.742857142857,DOWN
2025-04-16 10:30,23303.05,23306.0,23298.75,23300.4,8.677284496581455,23318.918321834743,23281.25120594088,-1,23304.13,23300.82857142857,23321.06666666667,DOWN
2025-04-16 10:31,23298.9,23300.9,23288.95,23291.95,8.911889933881696,23318.918321834743,23281.25120594088,-1,23301.96,23300.957142857143,23318.219047619048,DOWN
2025-04-16 10:32,23290.65,23311.8,23290.65,23311.6,9.7889568178937,23318.918321834743,23281.25120594088,-1,23302.93,23303.457142857143,23316.147619047617,DOWN
2025-04-16 10:33,23310.35,23313.75,23301.95,23306.4,9.933047627278524,23318.918321834743,23281.25120594088,-1,23302.63,23303.971428571433,23313.676190476188,DOWN
2025-04-16 10:34,23304.75,23307.15,23280.75,23286.1,11.112640265470668,23318.918321834743,23281.25120594088,-1,23299.29,23301.02142857143,23310.211904761905,DOWN
2025-04-16 10:35,23286.15,23297.55,23286.15,23295.85,11.136801709689223,23318.918321834743,23281.25120594088,-1,23298.379999999997,23299.299999999996,23307.35714285714,DOWN
2025-04-16 10:36,23295.35,23297.45,23292.75,23295.8,10.675890807761904,23318.918321834743,23281.25120594088,-1,23299.15,23298.3,23305.095238095237,DOWN
2025-04-16 10:37,23296.9,23297.5,23289.8,23292.2,10.46283814026115,23318.918321834743,23281.25120594088,-1,23295.269999999997,23297.128571428573,23302.597619047618,DOWN
2025-04-16 10:38,23292.9,23293.7,23286.3,23290.0,10.243596689358135,23318.918321834743,23281.25120594088,-1,23291.989999999998,23296.850000000002,23301.00238095238,DOWN
2025-04-16 10:39,23290.2,23295.8,23286.7,23295.1,10.16174922018664,23318.918321834743,23281.25120594088,-1,23293.79,23294.492857142854,23299.59047619048,DOWN
2025-04-16 10:40,23295.9,23299.5,23291.65,23298.6,9.996320247955785,23318.918321834743,23281.25120594088,-1,23294.34,23293.37857142857,23298.902380952382,DOWN
2025-04-16 10:41,23298.95,23300.9,23290.9,23300.55,9.99658353670107,23318.918321834743,23281.25120594088,-1,23295.29,23295.442857142854,23298.333333333332,DOWN
2025-04-16 10:42,23300.3,23302.5,23296.75,23301.05,9.692774711463525,23318.918321834743,23281.25120594088,-1,23297.059999999998,23296.185714285715,23298.371428571427,DOWN
2025-04-16 10:43,23301.65,23303.0,23295.75,23299.7,9.518033679416558,23318.918321834743,23281.25120594088,-1,23299.0,23296.742857142854,23298.369047619046,UP
2025-04-16 10:44,23300.05,23306.55,23296.8,23300.2,9.534625372438756,23318.918321834743,23281.25120594088,-1,23300.019999999997,23297.885714285716,23298.614285714284,UP
2025-04-16 10:45,23300.25,23308.25,23297.8,23308.05,9.600092336084511,23318.918321834743,23281.25120594088,-1,23301.91,23300.464285714286,23299.423809523807,UP
2025-04-16 10:46,23309.15,23312.3,23305.3,23312.3,9.414152393209,23318.918321834743,23281.25120594088,-1,23304.26,23302.92142857143,23300.290476190476,UP
2025-04-16 10:47,23312.45,23312.45,23301.8,23308.1,9.502523898869155,23318.918321834743,23281.25120594088,-1,23305.670000000002,23304.278571428575,23300.542857142857,UP
2025-04-16 10:48,23308.3,23312.8,23305.05,23310.25,9.377216328188927,23318.918321834743,23281.25120594088,-1,23307.78,23305.66428571429,23300.709523809524,UP
2025-04-16 10:49,23310.4,23310.85,23305.75,23307.45,9.071412418036344,23318.918321834743,23281.25120594088,-1,23309.23,23306.57857142857,23300.688095238096,UP
2025-04-16 10:50,23307.55,23310.2,23304.95,23307.25,8.79821509433587,23318.918321834743,23281.25120594088,-1,23309.07,23307.657142857144,23300.9,UP
2025-04-16 10:51,23307.35,23314.6,23306.3,23310.35,8.762599334276697,23318.918321834743,23284.16220199717,-1,23308.68,23309.10714285714,23301.373809523808,UP
2025-04-16 10:52,23309.8,23313.75,23307.8,23310.6,8.561547539215688,23318.918321834743,23285.09035738236,-1,23309.18,23309.471428571433,23302.261904761905,UP
2025-04-16 10:53,23310.3,23310.3,23297.9,23297.9,8.857358737465761,23318.918321834743,23285.09035738236,-1,23306.71,23307.414285714283,23301.609523809522,UP
